kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
SUMIYAH,CELESTIN BUDIHARTI,B,Kurikulum 2013,-,TK DHARMA WANITA PERSATUAN BRINGKANG,20521B4DF08BCD931783,20573115,Swasta,TK,Yayasan,2205/I04.9/I/1995,1995-12-18,503.2.19/99/437.74/2019,2019-07-04,Tidak ada,BPD JAWA TIMUR,CAPEM MENGANTI,20573115 TK DWP BRINGKANG,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,5 Mb,Jl. Raya Bringkang No. 213,BRINGKANG,Bringkang,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,61174,-7,112,6,3
MARYATI,hardiyanti,C,Kurikulum 2013,-,KB DAMAR WULAN,22FD5865A748A60F1B2E,69839710,Swasta,KB,Lainnya,16,2013-04-04,032 TAHUN 2013,2013-03-01,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69839710 KB DAMAR WULAN,Bersedia Menerima,-,Belum Bersertifikat,-,450,Tidak Ada,GEGUNUNG,Gegunung,Bumirejo,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,-7,110,52,24
Tri Windarsih,Maria Mey Vinita Bayu Neksi,A,Kurikulum 2013,-,TK IT SALMAN AL FARISI,A4D29331CDDB443803A4,20409327,Swasta,TK,Yayasan,107/UH/2017,2017-09-11,220068,2022-04-27,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409327 TK IT SALMAN AL FARISI,Bersedia Menerima,-,Belum Bersertifikat,PLN,2400,500 Mb,WARUNGBOTO,Warungboto,Warungboto,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55164,-7,110,27,7
Moh. Umanrido,Ahmad Husaini,,Kurikulum 2013,Pagi,SLB AL FALAH,708318F1DFC1D158BB12,20536981,Swasta,SLB,Yayasan,625,2016-03-21,10/18.09.12/02/III/2022,2022-03-17,"A,B,C,C1,H,P,Q",BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,SLBALFALAH...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,30 Mb,Jl. Sawahan Indah,Sembayat,Sembayat,Kec. Manyar,Kab. Gresik,Prov. Jawa Timur,61151,-7,112,20,2
"SRI HANDAYANI, S.Pd.AUD",SRI HANDAYANI,A,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN DOMAS,27EC6B0258F3A0C9990D,20573116,Swasta,TK,Yayasan,421.1/314/403.53/2002/SK,2002-01-23,503.9.1/21 /437.74/ 2023,2023-04-13,Tidak ada,BPD JAWA TIMUR,CAPEM MENGANTI,20573116 TK DWP DOMAS,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,300 Mb,Desa Domas,Domas,Domas,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,61174,0,0,1,1
Diliasari,lili mulyani,C,Kurikulum 2013,-,KB GENERASI PENERUS BANGSA,B2DEF1AF51E387E0BBA0,69839722,Swasta,KB,Yayasan,02/kb.GPB/II2005,2005-02-03,421.9/1103,2004-04-21,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69839722 KB GENERASI PENERUS BANGSA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,5 Mb,PENGKOL,PENGKOL,Gulurejo,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,0,0,56,25
ENI RAHAYUNINGSIH,Titik Widayatri,B,Kurikulum 2013,-,TK KARTIKA IV - 5,444C5FFD25C81363BC18,20409328,Swasta,TK,Yayasan,01003/H/1986,1986-11-04,210026,2021-10-07,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409328 TK KARTIKA IV 5,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,100 Mb,JL. SULTAN AGUNG,TAHUNAN,Tahunan,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55167,-7,110,12,6
Khumayah,Fina Mufidah,A,Kurikulum 2013,-,TK AISYIYAH BUSTANUL ATHFAL 05,A32B9669399941F34B80,20571916,Swasta,TK,Yayasan,5044/II04.9/I5.83/SK,1983-12-31,503.2.19/57/437.74/2020,2020-09-11,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,20571916 TK AISYIYAH 05,Bersedia Menerima,-,Belum Bersertifikat,PLN,4400,30 Mb,JL. NONGKOKEREP RT. 07 RW. III NO. 23-25,Nongkokerep,Bungah,Kec. Bungah,Kab. Gresik,Prov. Jawa Timur,61152,-7,112,7,3
"PLT - SUPRAPTI,S.Pd",Suprapti,B,Kurikulum 2013,-,KB HARAPAN INSANI,276D453240497CE1AE9B,69946298,Swasta,KB,Yayasan,01.1/KOMITE.KB HI/XII/2012,2012-12-30,046 TAHUN 2014,2014-03-04,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69946298 KB HARAPAN INSANI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,"DIRAN, SIDOREJO, LENDAH, KULON PROGO",DIRAN,Sidorejo,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,-7,110,62,
UMI ARITA PURBAYU,Susana Endang Retna Prasetyati,A,Kurikulum 2013,-,TK KATOLIK SANG TIMUR,84D6C7C0641992579ACC,20409312,Swasta,TK,Yayasan,0159/YKST/UP/IV/2011,2011-04-01,069/UH/2017   5021/31,2017-06-22,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409312 TK KATOLIK SANG TIMUR,Bersedia Menerima,-,Belum Bersertifikat,PLN,13500,10 Mb,JL. BATIKAN NO. 7,BATIKAN,Pandeyan,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55161,-7,110,12,3
SUNARSIH,Sunarsih,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN GADINGWATU,15BCC8785FEAC77B2CFE,20573118,Swasta,TK,Yayasan,421.1/2645/403.53/2007/SK,2007-07-10,421.9/1352/437.53/2015,2018-09-17,Tidak ada,BPD JAWA TIMUR,CAPEM MENGANTI,20573118 TK DWP GADINGWATU,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,900,10 Mb,Jl.  Gadingwatu  No 100,gadingwatu,Gadingwatu,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,61174,-7,112,4,2
HELMIYATI NENGSIH,MAYA ILMIYAH LADEWI,A,Kurikulum 2013,Pagi,TK AISYIYAH BUSTANUL ATHFAL 08,B24072156E2F7F616310,20571908,Swasta,TK,Yayasan,421.1/244/403.53/2002/SK,2002-01-10,503.66/133/437.74/2021,2021-06-25,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,20571908 TK AISYIYAH 08,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,300 Mb,JL. MASJID ASYARIBA RT. 04 RW. 02,MELIRANG BARAT,Melirang,Kec. Bungah,Kab. Gresik,Prov. Jawa Timur,61152,0,0,4,2
PAINEM,Susi Lestari,B,Kurikulum 2013,-,KB HARAPAN PERTIWI,2D7D732CED113C0475FC,69839720,Swasta,KB,Lainnya,01/Kep.KMT.KB/XII/2012,2012-12-30,011 Tahun 2013,2013-02-07,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69839720 KB HARAPAN PERTIWI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,TUBIN,Tubin,Sidorejo,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,0,0,34,
"NOR KAYATI.SPd,AUD",Ditajutailul Fala,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN GEMPOLKURUNG I,3B185AD05648DCE3B89F,20573119,Swasta,TK,Yayasan,421.1/06/403.53/2002/SK,2002-01-23,421.9/1679/437.53/2015,2015-10-30,Tidak ada,BPD JAWA TIMUR,CAPEM MENGANTI,20573119 TK DWP GEMPOLKURUNG I,Bersedia Menerima,Pagi,Belum Bersertifikat,-,1300,Tidak Ada,Jl. Raya Kutil Gempolkurung,kutil,Gempolkurung,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,61174,0,0,3,1
Indar Kamdani,Septiana Pramudita,A,Kurikulum 2013,-,TK MASYITHOH,8D9EFCA725F0E517B28B,20409337,Swasta,TK,Yayasan,0237/I/H/KPTS/1990,1990-12-17,220013,2022-01-25,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409337 TK MASYITHOH,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,500 Mb,MALANGAN UH 7 NO. 503,Malangan,Giwangan,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55163,-7,110,39,13
SITI ROMADHONIYATUL FITRIYAH,ZAHRATUN NISAK,,Kurikulum 2013,Pagi,TK AL - WALIDA,330D958DF59B0F66FB0A,69987220,Swasta,TK,Lainnya,503.2.19/03/437.74/2019,2019-03-25,503.2.19/03/437.74/2019,2019-03-25,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,69987220 TK AL WALIDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,500 Mb,Jl. Raya Bungah No 13 RT 003 RW 001,Nongkokerep,Bungah,Kec. Bungah,Kab. Gresik,Prov. Jawa Timur,61152,-7,112,3,1
ROFININGSIH,Defi Kurnia,C,Kurikulum 2013,-,KB IBNU FATTAH,8B18AB04127894B81AC7,69970122,Swasta,KB,Yayasan,118.2 TAHUN 2017,2017-06-21,118.2 TAHUN 2017,2017-06-21,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69970122 KB IBNU FATTAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,"KLIPUH RT 03/ RW 02, GULUREJO, LENDAH, KULON PROGO",KLIPUH,Gulurejo,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,0,0,2,1
SITRI,SITRI,B,Kurikulum 2013,Sehari penuh (6 h/m),TK DHARMA WANITA PERSATUAN GEMPOLKURUNG II,02E3C733A28A7C287E61,20573120,Swasta,TK,Lainnya,421.1/ 296/ 403.53/ 2002/ SK,2002-01-23,503.2.19/162/437.74/2020,2020-11-26,Tidak ada,BPD JAWA TIMUR,CAPEM MENGANTI,20573120 TK DWP GEMPOLKURUNG 2,Bersedia Menerima,Sehari penuh (6 h/m),Belum Bersertifikat,PLN,900,30 Mb,Dusun  Ngablak Rejo RT 004 RW 003,Ngablak Rejo,Gempolkurung,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,61174,-7,112,4,3
Tentiwati,mukminnur muslimatun,B,Kurikulum 2013,-,TK PAMARDISIWI GAMBIRAN,BB76F5585AA2A4EF37EB,20409311,Swasta,TK,Yayasan,187/I.13.1/i.85,1985-10-03,21/DIK­LPNF/02/2022,2022-03-28,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409311 TK PAMARDISIWI GAMBIRAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Telkom Speedy,GAMBIRAN,Gambiran UH 5/256,Pandeyan,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55161,-7,110,41,10
Ifa Fitriana,Widyarini Lestari,B,Kurikulum 2013,-,KB KENANGA,114B9C8452A9F2E4614A,69839717,Swasta,KB,Lainnya,,1900-01-01,421/143/kpts/2010,2010-07-16,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69839717 KB KENANGA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,JIMATAN,JIMATAN,Jatirejo,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,-7,110,33,11
ALFULAILAH,Siti Nafiroh,A,Kurikulum 2013,-,TK DHARMA WANITA PERSATUAN KEMANGI,31B84624EAC0609729C4,20571932,Swasta,TK,Yayasan,5071/ II04.9/ 15.83/ SK,1983-12-31,503.2.34/285/437.74/2018,2018-08-13,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,20571932 TK DWP KEMANGI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,500 Mb,JL. K.H BISYRI SYAMSURI NO 25,,Kemangi,Kec. Bungah,Kab. Gresik,Prov. Jawa Timur,61152,-7,112,5,3
ENGGAR ESTHI KADARYATI,Lilik Nur Kholidah,B,Kurikulum 2013,-,TK PAMARDISIWI MUJA MUJU,8098BB668B82E4921DA6,20409315,Swasta,TK,Yayasan,081/UH/2018 3106/31,2018-05-31,220093,2022-03-23,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409315 TK PAMARDISIWI MUJA MUJU,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,SUROHARJO UH II NO. 635,Muja-Muju,Muja Muju,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55165,-7,110,38,11
LILIK IDAWATI,SITI ASIA,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN HENDROSARI,81AAB50F60EE833D6874,20573121,Swasta,TK,Yayasan,SK Bupati Gresik  No 06/2001,2002-01-23,421.9/1273/437.53/2015,2015-09-15,Tidak ada,BPD JAWA TIMUR,CAPEM MENGANTI,20573121 TK DWP HENDROSARI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Desa Hendrosari,hendrosari,Hendrosari,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,61174,0,0,5,2
"Bekti Winarsih, S.Pd. AUD",RINIYATI,,Kurikulum 2013,Sehari penuh (5 h/m),KB KUNCUP MEKAR,3C883A3E663A0446700F,69839718,Swasta,KB,Lainnya,,,421.9/1104,2007-05-21,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69839718 KB KUNCUP MEKAR,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,450,500 Mb,KUTAN RT 05,kutan,JATIREJO,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,-5,114,,
MUTNING,RINA KUSUMAWATI,A,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN KISIK,F00375F67D7B22A26427,20571934,Swasta,TK,Yayasan,421.1/250/403.53/2002/SK,2002-01-17,503.66/178/437.74/2021,2021-09-20,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,20571934 TK DWP KISIK,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,300 Mb,JL. TELAGA BIRU RT 03 RW 2,KISIK,Kisik,Kec. Bungah,Kab. Gresik,Prov. Jawa Timur,61152,0,0,3,2
RONA DHARMA SIMAMORA,RONA DHARMA,A,Kurikulum 2013,-,TK PENDIDIKAN ADVENT YOGYAKARTA,21A84C7CE6B1A94237E0,69979415,Swasta,TK,Yayasan,090/UH/2018/3688/31,2018-07-12,090/UH/2018/3688/31,2018-07-12,Tidak ada,BPD YOGYAKARTA,SENOPATI,69979415 TK PENDIDIKAN ADVENT YOGYAKARTA,Bersedia Menerima,-,Belum Bersertifikat,PLN,1000,500 Mb,JL. IPDA TUT HARSONO NO. 90,mujamuju,Muja Muju,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55164,-7,110,15,5
SUDARYATI,MIFTAHUL JANNAH,B,Kurikulum 2013,Kombinasi,TK DHARMA WANITA PERSATUAN KEPATIHAN,78DEB9CA9162FA451240,20573122,Swasta,TK,Yayasan,06/2001,2001-01-22,503.2.19/75/437.74/2020,2020-09-21,Tidak ada,BPD JAWA TIMUR,CAPEM MENGANTI,20573122 TK DWP KEPATIHAN,Bersedia Menerima,Kombinasi,Belum Bersertifikat,PLN,900,50 Mb,Jl. Raya Kepatihan,kepatihan,Kepatihan,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,61174,-7,112,7,2
DEWI SUNATRI AHMAD,DEWI SUNATRI AHMAD,B,Kurikulum 2013,-,KB KUNTUM MELATI,FFC1A44741DC3EBFE46E,69839721,Swasta,KB,Lainnya,09/KEP.PKBM/IV/2006,2006-04-03,421.9/1103,2007-05-21,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69839721 KB KUNTUM MELATI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,5 Mb,LEDOK,LEDOK,SIDOREJO,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,0,0,,
Umu Karimah,FINA RIZQIYYATUL HIKMAH,B,Kurikulum 2013,-,TK DHARMA WANITA PERSATUAN PEGUNDAN,DAC4467652218E3490BE,20571941,Swasta,TK,Yayasan,2326/104.9/I/1995,1995-12-18,421.9/933/437.53/2015,2015-07-28,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,20571941 TK DWP PEGUNDAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,800,500 Mb,Jl. Airlangga No. 16,PEGUNDAN,Pegundan,Kec. Bungah,Kab. Gresik,Prov. Jawa Timur,61152,0,0,2,1
NURSYAH YULIDAWATI,NURSYAH YULIDAWATI,A,Kurikulum 2013,Sehari penuh (5 h/m),TK PIRI NITIKAN,055E6CC1C45DCD649A8B,20409324,Swasta,TK,Yayasan,220034,2022-03-07,220034,2022-03-07,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409324 TK PIRI NITIKAN,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2300,50 Mb,NITIKAN BARU UH VI NO. 54,SOROSUTAN,Sorosutan,Kec. Umbulharjo,Kota Yogyakarta,Prov. D.I. Yogyakarta,55162,-7,110,13,45
SUMIATUN,Hikmawati,B,Kurikulum 2013,Pagi,TK DHARMA WANITA PERSATUAN SIDOMUKTI,3DC23D141A64F3ED6875,20571945,Swasta,TK,Yayasan,2324/I04.9/I/1995,1995-12-18,503.2.34/225/437.74/2018,2018-06-28,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,20571945 TK DWP SIDOMUKTI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,JL. RAYA BUNGAH DUKUN,Tegal Sari,Sidomukti,Kec. Bungah,Kab. Gresik,Prov. Jawa Timur,61152,0,0,11,6
"SITI RAHMAWATI, S.P","SITI RAHMAWATI, S.P",B,Kurikulum 2013,-,KB NURUL ISLAM,A8CECEE42EF97424824F,69839706,Swasta,KB,Yayasan,01/PRA-BS/VI/2007,2007-06-04,421.1/061/KPTS/2009,2009-05-14,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM LENDAH,69839706 KB NURUL ISLAM,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,500 Mb,BANGERAN RT 34 RW 16,BANGERAN,Bumirejo,Kec. Lendah,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55663,-7,110,34,16
